date,PRECTOT,PS,QV2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,lat,lon,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope7,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,WAT_LAND,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ1,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7,class
25/06/2002,4.89,100.31,15.35,25.61,20.68,20.68,30.03,21.32,8.71,25.53,1.11,1.49,0.32,1.17,2.63,3.92,0.73,3.19,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
09/07/2002,0.28,100.37,14.71,29.06,20.0,20.0,36.66,21.49,15.16,28.86,0.98,1.46,0.56,0.9,2.19,4.07,0.86,3.21,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
16/07/2002,0.32,100.38,16.01,28.01,21.44,21.44,34.86,21.36,13.5,27.79,1.56,2.06,1.01,1.04,3.21,3.98,2.24,1.74,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
13/08/2002,0.98,100.21,13.15,27.76,18.23,18.23,35.07,20.89,14.18,27.71,1.21,1.67,0.36,1.31,2.93,5.09,0.69,4.4,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
20/08/2002,5.05,100.09,17.19,27.2,22.56,22.56,33.73,22.26,11.47,27.16,1.21,1.61,0.5,1.12,2.87,4.02,0.93,3.09,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
27/08/2002,0.61,99.74,12.51,26.11,17.37,17.38,34.25,19.4,14.85,26.17,1.5,1.75,1.26,0.49,3.51,5.51,2.0,3.52,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
03/09/2002,0.01,100.11,13.01,28.07,18.04,18.04,36.48,20.99,15.49,28.04,1.45,1.9,1.17,0.73,3.31,4.69,2.13,2.55,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
17/09/2002,3.22,99.98,15.7,26.83,20.98,20.98,33.6,22.46,11.13,26.76,1.07,1.52,0.4,1.12,2.54,3.87,0.54,3.33,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
24/09/2002,6.31,100.21,13.82,21.17,18.93,18.93,25.34,17.95,7.39,21.18,2.27,2.73,1.8,0.93,4.48,5.44,2.91,2.53,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
01/10/2002,0.01,100.35,15.48,24.75,20.91,20.9,31.34,20.05,11.29,24.74,1.61,2.18,1.21,0.97,3.85,5.56,2.85,2.71,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
08/10/2002,0.0,100.12,11.07,20.06,15.36,15.36,28.22,13.0,15.23,19.96,1.05,1.62,0.53,1.09,2.19,4.28,0.74,3.54,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
22/10/2002,0.04,100.4,9.56,16.79,13.34,13.34,23.26,11.32,11.94,16.78,1.3,1.7,0.97,0.73,3.15,4.78,1.76,3.02,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
29/10/2002,3.95,99.26,15.55,21.37,20.78,20.78,24.44,17.27,7.18,21.32,2.21,3.37,1.31,2.06,4.91,6.69,3.78,2.91,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
12/11/2002,3.79,100.41,7.07,12.1,8.76,8.76,17.22,6.3,10.92,12.01,2.19,3.1,0.8,2.3,4.39,5.54,1.61,3.93,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
26/11/2002,0.72,100.65,6.78,9.53,8.14,8.14,15.36,5.87,9.5,9.48,1.5,2.23,0.67,1.56,2.86,4.37,1.12,3.25,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
03/12/2002,0.74,100.64,6.29,8.82,7.03,7.03,17.2,3.37,13.82,8.77,1.55,2.03,0.94,1.09,3.45,5.29,1.4,3.89,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
17/12/2002,0.38,100.22,7.37,11.25,9.42,9.42,17.3,8.67,8.63,11.24,2.16,2.8,1.65,1.15,4.49,5.81,3.19,2.62,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
21/01/2003,8.66,99.94,8.79,12.5,11.81,11.81,17.23,7.08,10.15,12.41,2.26,2.93,0.87,2.05,4.47,6.18,2.28,3.9,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
25/02/2003,1.36,100.71,4.51,5.54,2.25,2.26,12.2,1.73,10.47,5.56,2.11,3.03,1.37,1.66,3.78,5.21,1.81,3.4,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
04/03/2003,2.96,99.73,7.35,10.83,9.02,9.02,17.2,4.82,12.38,10.89,1.77,2.53,0.9,1.63,3.57,5.09,1.51,3.58,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
18/03/2003,0.76,98.67,9.93,16.62,13.6,13.6,23.32,10.64,12.68,16.55,1.61,3.06,0.55,2.51,3.39,6.3,0.89,5.41,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
25/03/2003,0.36,100.04,9.16,16.35,12.58,12.58,22.97,8.98,13.99,16.36,2.12,2.97,1.03,1.94,5.05,6.78,1.64,5.14,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
01/04/2003,0.0,100.9,7.03,13.07,8.56,8.56,21.18,4.64,16.54,13.1,2.67,3.18,1.95,1.23,5.69,6.9,4.26,2.64,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
08/04/2003,8.94,100.01,10.51,15.77,14.6,14.6,18.91,11.03,7.88,15.72,1.8,2.48,0.27,2.21,3.58,4.84,0.69,4.15,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
15/04/2003,0.0,100.47,11.22,20.16,15.79,15.79,26.9,14.35,12.54,20.12,1.88,2.56,1.24,1.32,4.28,6.3,1.94,4.37,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
22/04/2003,0.0,100.02,7.49,14.7,9.58,9.58,21.12,9.61,11.51,14.7,2.08,2.86,1.37,1.49,4.85,6.34,3.5,2.84,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
29/04/2003,0.02,99.96,11.58,21.5,16.2,16.2,28.49,13.59,14.9,20.93,1.36,2.18,0.36,1.82,2.85,5.35,0.61,4.74,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
13/05/2003,0.41,100.34,9.4,18.22,12.96,12.96,26.5,10.56,15.94,18.2,1.17,1.59,0.25,1.33,3.03,4.87,0.34,4.53,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
27/05/2003,0.04,100.29,10.26,18.78,14.41,14.41,24.78,14.18,10.59,18.79,1.77,2.46,1.16,1.3,4.14,5.47,1.9,3.57,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
10/06/2003,1.98,99.97,15.64,24.59,20.76,20.76,31.09,17.09,14.0,24.49,1.63,2.0,0.57,1.43,3.87,5.86,0.99,4.87,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
24/06/2003,0.12,100.13,15.55,25.73,20.87,20.88,32.69,19.03,13.66,25.69,1.49,1.84,1.19,0.65,3.7,5.61,1.84,3.77,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
08/07/2003,0.19,100.53,16.4,26.41,21.85,21.85,32.54,21.64,10.9,26.38,1.36,1.89,0.84,1.05,3.24,5.02,1.7,3.32,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
15/07/2003,0.31,100.28,15.95,27.17,21.37,21.37,33.48,20.82,12.66,26.78,1.16,1.56,0.86,0.69,2.33,3.85,1.47,2.39,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
29/07/2003,4.31,99.83,16.92,27.29,22.24,22.24,32.82,21.41,11.41,26.93,1.12,1.58,0.44,1.14,2.34,3.83,0.87,2.97,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
02/09/2003,0.35,100.18,16.59,26.88,21.99,21.99,33.35,21.5,11.85,26.86,1.2,1.48,0.95,0.53,2.93,5.01,1.69,3.32,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
23/09/2003,0.0,100.09,11.64,20.31,16.33,16.33,27.52,14.74,12.79,20.33,1.65,2.1,0.94,1.16,4.23,5.96,1.38,4.58,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
30/09/2003,0.01,100.82,6.42,14.87,7.39,7.4,23.5,7.2,16.3,14.53,1.74,2.37,1.0,1.37,3.83,5.2,2.09,3.1,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
07/10/2003,2.56,100.13,11.7,20.19,16.41,16.41,27.34,14.32,13.02,20.03,1.27,1.62,0.95,0.67,2.93,4.33,1.71,2.62,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
28/10/2003,0.0,99.38,5.53,11.81,4.98,4.99,20.11,5.01,15.09,11.52,1.35,1.76,0.45,1.31,3.0,4.74,0.62,4.12,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
04/11/2003,2.58,100.0,12.8,20.88,17.58,17.58,27.71,15.08,12.62,20.91,1.83,2.46,1.12,1.35,4.48,5.49,3.39,2.11,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
11/11/2003,0.0,100.68,8.53,16.33,11.42,11.42,24.28,9.67,14.61,16.33,1.83,2.3,1.39,0.91,4.2,5.31,2.52,2.79,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
16/12/2003,4.54,100.08,6.5,8.06,6.96,6.96,15.04,2.13,12.91,8.05,2.65,3.66,1.38,2.28,5.14,6.69,3.11,3.59,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
23/12/2003,12.82,99.81,7.97,11.35,10.3,10.3,16.85,5.6,11.25,11.32,2.93,4.05,1.47,2.58,5.73,7.37,3.36,4.01,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
13/01/2004,0.0,100.98,6.37,8.2,7.26,7.26,16.06,3.26,12.8,8.09,1.52,2.18,0.63,1.56,3.67,5.46,0.91,4.55,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
24/02/2004,2.58,99.64,7.55,10.72,9.66,9.66,14.75,7.68,7.07,10.72,1.81,2.71,0.89,1.81,3.78,5.61,2.18,3.44,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
02/03/2004,6.04,100.66,11.45,17.41,16.13,16.13,22.13,13.87,8.26,17.27,1.82,3.01,0.65,2.36,3.68,5.83,1.4,4.43,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
16/03/2004,2.69,99.83,7.89,14.17,10.0,10.0,19.37,7.17,12.2,14.14,2.61,3.81,1.49,2.31,5.52,6.68,4.06,2.62,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
30/03/2004,1.4,100.23,7.29,13.16,9.23,9.23,20.44,6.67,13.77,13.03,1.9,3.13,0.7,2.42,4.05,5.85,1.19,4.66,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
20/04/2004,0.0,100.24,10.09,18.44,14.11,14.11,24.18,14.25,9.92,18.44,1.93,2.84,1.31,1.53,4.54,6.2,2.3,3.9,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
27/04/2004,0.0,100.35,7.08,15.14,8.75,8.75,21.85,8.96,12.89,15.09,2.17,3.33,1.37,1.97,4.98,6.62,2.18,4.44,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
04/05/2004,0.0,100.54,6.92,14.16,8.37,8.37,22.16,5.67,16.49,13.79,1.31,1.9,0.48,1.42,2.87,6.07,0.7,5.37,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
11/05/2004,0.02,100.38,12.33,23.07,17.26,17.26,29.42,17.16,12.25,23.08,1.58,2.43,0.8,1.63,3.73,5.33,1.27,4.06,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
18/05/2004,7.5,100.7,14.05,22.91,19.37,19.38,28.09,18.83,9.27,22.84,1.33,1.85,0.96,0.89,3.03,3.91,2.09,1.82,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
25/05/2004,0.01,99.97,14.83,26.26,20.15,20.15,32.88,20.75,12.14,26.27,1.88,2.46,1.29,1.17,4.11,5.36,3.11,2.25,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
01/06/2004,0.97,99.78,10.05,19.11,13.93,13.93,25.67,15.73,9.94,18.44,1.48,2.91,0.3,2.61,3.01,5.1,0.46,4.64,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
22/06/2004,11.71,99.89,16.66,25.33,22.02,22.02,29.77,21.91,7.87,25.35,1.35,1.78,1.0,0.78,3.14,4.08,2.19,1.9,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
27/07/2004,2.27,99.92,15.58,25.72,20.91,20.91,31.96,20.87,11.08,25.74,1.34,1.86,0.38,1.47,2.86,4.98,1.08,3.9,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
03/08/2004,0.0,99.57,14.31,28.08,19.47,19.47,36.75,20.98,15.77,28.14,1.51,1.84,0.99,0.85,3.59,5.7,1.53,4.17,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
10/08/2004,15.4,100.04,14.18,23.49,19.42,19.42,29.18,19.29,9.89,23.49,1.7,2.98,0.87,2.11,3.56,5.19,2.42,2.78,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
17/08/2004,0.0,100.29,10.21,23.45,14.3,14.3,31.19,15.84,15.35,22.91,1.16,1.58,0.73,0.85,2.41,3.92,1.31,2.61,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
14/09/2004,0.02,100.13,13.28,24.9,18.41,18.41,32.04,18.56,13.47,24.96,2.0,2.52,1.43,1.09,4.2,5.42,3.28,2.15,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
21/09/2004,0.0,100.65,10.24,18.74,14.38,14.38,26.26,12.53,13.73,18.76,1.8,2.42,1.33,1.09,4.33,6.19,2.78,3.41,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
28/09/2004,0.0,99.73,11.45,21.38,16.0,16.0,28.27,15.36,12.91,21.4,1.74,2.31,1.28,1.02,4.05,5.23,2.06,3.17,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
05/10/2004,0.01,100.67,8.07,19.45,10.74,10.75,27.79,13.5,14.29,19.09,1.64,2.11,0.44,1.66,3.82,5.92,1.05,4.86,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
